ADDRESS,form_address,lat,long
"1700 DAPPLEGREY LN, Austin, TX","1700 Dapplegrey Ln, Austin, TX 78727, USA",30.4135905,-97.6861072
"1700 DARTMOUTH AVE, Austin, TX","1700 Dartmouth Ave, Austin, TX 78757, USA",30.3494201,-97.724835
"1700 DEERFIELD DR, Austin, TX","1700 Deerfield Dr, Austin, TX 78741, USA",30.2386586,-97.7356231
"1700 DRAKE AVE, Austin, TX","1700 Drake Ave, Austin, TX 78704, USA",30.2461511,-97.7480799
"1700 E 13TH ST, Austin, TX","1700 E 13th St, Austin, TX 78702, USA",30.27471959999999,-97.7219181
"1700 E 16TH ST, Austin, TX","1700 E 16th St, Austin, TX 78702, USA",30.2767758,-97.7223636
"1700 E 17TH ST, Austin, TX","1700 E 17th St, Austin, TX 78702, USA",30.2777274,-97.7225545
"1700 E 38TH HALF ST, Austin, TX","75 1/2 Rainey Street, Austin, TX 78701, United States",30.258613,-97.73859399999999
"1700 E 40TH ST, Austin, TX","1700 E 40th St, Austin, TX 78722, USA",30.2937768,-97.71222829999999
"1700 E ANDERSON LN EB, Austin, TX","1700 E Anderson Ln, Austin, TX 78752, USA",30.3298448,-97.682814
"1700 E BRAKER LN, Austin, TX","1700 E Braker Ln, Austin, TX 78753, USA",30.3724596,-97.6658066
"1700 E M FRANKLIN AVE, Austin, TX","1700 E M. Franklin Ave, Austin, TX 78721, USA",30.2819768,-97.6958725
"1700 E STASSNEY LN, Austin, TX","1700 E Stassney Ln, Austin, TX 78744, USA",30.1977049,-97.76145670000001
"1700 EAST SIDE DR, Austin, TX","1700 East Side Dr, Austin, TX 78704, USA",30.2453127,-97.7456277
"1700 ED BLUESTEIN BLVD NB, Austin, TX","Ed Bluestein Blvd, Austin, TX, USA",30.2834586,-97.6660934
"1700 EVA ST, Austin, TX","1700 Eva St, Austin, TX 78704, USA",30.2472706,-97.75208959999999
"1700 EVERGREEN AVE, Austin, TX","1700 Evergreen Ave, Austin, TX 78704, USA",30.2504917,-97.76526419999999
"1700 FAWN DR, Austin, TX","1700 Fawn Dr, Austin, TX 78741, USA",30.2380909,-97.7361323
"1700 FOREST HILL DR, Austin, TX","1700 Forest Hill Dr, Austin, TX 78745, USA",30.2242362,-97.78770929999999
"1700 FORESTGLADE DR, Austin, TX","1700 Forestglade Dr, Austin, TX 78745, USA",30.2229294,-97.78854969999999
"1700 FRONTIER VALLEY RD, Austin, TX","1700 Frontier Valley Dr, Austin, TX 78741, USA",30.2245344,-97.695984
"1700 FUTURE DRIVE, Austin, TX","1700 Future Dr, Austin, TX 78754, USA",30.3439877,-97.6747986
"1700 GOODRICH AVE, Austin, TX","1700 Goodrich Ave, Austin, TX 78704, USA",30.2531355,-97.7705027
"1700 GREENBROOK PKWY, Austin, TX","1700 Greenbrook Pkwy, Austin, TX 78723, USA",30.3057551,-97.6977155
"1700 GROVE BLVD, Austin, TX","1700 Grove Blvd, Austin, TX 78741, USA",30.228793,-97.70690259999999
"1700 HARTFORD RD, Austin, TX","1700 Hartford Rd, Austin, TX 78703, USA",30.2864256,-97.760961
"1700 HARVEST BEND LN, Austin, TX","1700 Harvest Bend Ln, Cedar Park, TX 78613, USA",30.4866058,-97.81907710000002
"1700 KERR ST, Austin, TX","1700 Kerr St, Austin, TX 78704, USA",30.2592055,-97.765153
"1700 LARKWOOD CT, Austin, TX","1700 Larkwood Ct, Austin, TX 78723, USA",30.3108577,-97.69419820000002
"1700 LOST CREEK BLVD, Austin, TX","1700 Lost Creek Blvd, Austin, TX 78746, USA",30.282554,-97.8404925
"1700 MEADOWBROOK DR, Austin, TX","1700 Meadowbrook Dr, Austin, TX 78703, USA",30.2933223,-97.77225349999999
"1700 MONTOPOLIS DR, Austin, TX","1700 Montopolis Dr, Austin, TX 78741, USA",30.2272219,-97.70240489999999
"1700 MORROW ST, Austin, TX","1700 Morrow St, Austin, TX 78757, USA",30.3485302,-97.7253123
"1700 MUSKET VALLEY TRL, Austin, TX","1700 Musket Valley Trail, Austin, TX 78754, USA",30.3747396,-97.6549593
"1700 MUSTANG DR, Austin, TX","1700 Mustang Ln, San Marcos, TX 78666, USA",29.9196958,-97.9675635
"1700 N IH 35 NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1700 NASH HERNANDEZ SR DR, Austin, TX","1700 Nash Hernandez Senior Rd, Austin, TX 78702, USA",30.2509203,-97.7314435
"1700 NASH HERNANDEZ SR RD, Austin, TX","1700 Nash Hernandez Senior Rd, Austin, TX 78702, USA",30.2509203,-97.7314435
"1700 NEWFIELD LN, Austin, TX","1700 Newfield Ln, Austin, TX 78703, USA",30.2879002,-97.7617398
"1700 NEWTON ST, Austin, TX","1700 Newton St, Austin, TX 78704, USA",30.24738189999999,-97.7532356
"1700 NILES RD, Austin, TX","1700 Niles Rd, Austin, TX 78703, USA",30.2872988,-97.7599147
"1700 NORTHRIDGE DR, Austin, TX","1700 Northridge Dr, Austin, TX 78723, USA",30.3119487,-97.6935408
"1700 NUECES ST, Austin, TX","1700 Nueces St, Austin, TX 78701, USA",30.28063239999999,-97.7446198
"1700 PALO DURO RD, Austin, TX","1700 Palo Duro Rd, Austin, TX 78757, USA",30.3333577,-97.7343501
"1700 PAYNE AVE, Austin, TX","1700 Payne Ave, Austin, TX 78757, USA",30.3373025,-97.7325573
"1700 PAYTON GIN RD, Austin, TX","1700 Payton Gin Rd, Austin, TX 78758, USA",30.36485399999999,-97.7156998
"1700 PHEASANT ROOST, Austin, TX","1700 Pheasant Roost, Austin, TX 78758, USA",30.3958177,-97.6983332
"1700 RABB RD, Austin, TX","1700 Rabb Rd, Austin, TX 78704, USA",30.2573732,-97.77658410000001
"1700 REDD ST, Austin, TX","1700 Redd St, Austin, TX 78745, USA",30.2264699,-97.7863079
"1700 RICHCREEK RD, Austin, TX","1700 Richcreek Rd, Austin, TX 78757, USA",30.3469506,-97.7262882
"1700 RIDGEMONT DR, Austin, TX","1700 Ridgemont Dr, Austin, TX 78723, USA",30.3100454,-97.6946859
"1700 ROCKLAND DR, Austin, TX","1700 Rockland Dr, Austin, TX 78748, USA",30.1659648,-97.8269724
"1700 ROSEWOOD AVE, Austin, TX","1700 Rosewood Ave, Austin, TX 78702, USA",30.2693976,-97.7210222
"1700 S 3RD ST, Austin, TX","1700 S 3rd St, Austin, TX 78704, USA",30.2491802,-97.758414
"1700 S CAPITAL OF TEXAS HWY NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1700 S MOPAC EXPY NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1700 S MOPAC EXPY SB, Austin, TX","1700 S MoPac Expy, Austin, TX 78746, USA",30.2611216,-97.7949651
"1700 S MOPAC EXPY SVRD NB, Austin, TX","1700 S MoPac Expy, Austin, TX 78746, USA",30.2610948,-97.79495
"1700 S QUINLAN PARK RD, Austin, TX","1700 S Quinlan Park Rd, Austin, TX 78732, USA",30.3293189,-97.92635510000001
"1700 S US 183 HWY NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1700 SAN JACINTO BLVD, Austin, TX","1700 San Jacinto Blvd, Austin, TX 78701, USA",30.278363,-97.7365669
"1700 SHAG BARK TRL, Austin, TX","1700 Shag Bark Trail, Austin, TX 78758, USA",30.40958599999999,-97.68964799999999
"1700 SHELBOURNE DR, Austin, TX","1700 Shelbourne Dr, Austin, TX 78752, USA",30.32785789999999,-97.6845895
"1700 SOUTH INTERSTATE 35, Austin, TX","1700 S Interstate 35, Round Rock, TX 78681, USA",30.4948493,-97.6794563
"1700 STEPHEN F AUSTIN DR, Austin, TX","1700 Stephen F Austin Dr, Austin, TX 78703, USA",30.270844,-97.76589419999999
"1700 SUMMIT VW, Austin, TX","1700 Summit View Pl, Austin, TX 78703, USA",30.2850541,-97.7597382
"1700 TAYLOR GAINES ST, Austin, TX","1700 Taylor Gaines St, Austin, TX 78741, USA",30.2407103,-97.7335014
"1700 TIMBER BRUSH TRL, Austin, TX","1700 Timber Brush Trail, Austin, TX 78741, USA",30.2263331,-97.74348450000001
"1700 TRAVIS HEIGHTS BLVD, Austin, TX","1700 Travis Heights Blvd, Austin, TX 78704, USA",30.24356999999999,-97.7421952
"1700 ULIT AVE, Austin, TX","1700 Ulit Ave, Austin, TX 78702, USA",30.2791866,-97.7122457
"1700 VICTORIA DR, Austin, TX","1700 Victoria Dr, Austin, TX 78721, USA",30.282762,-97.6895545
"1700 VISTA LN, Austin, TX","1700 Vista Ln, Austin, TX 78703, USA",30.290597000000002,-97.7665554
"1700 W 10TH ST, Austin, TX","1700 W 10th St, Austin, TX 78703, USA",30.2799096,-97.76175579999999
"1700 W 11TH ST, Austin, TX","1700 W 11th St, Austin, TX 78703, USA",30.281036,-97.761298
"1700 W 34TH ST, Austin, TX","1700 W 34th St, Austin, TX 78703, USA",30.3070888,-97.7523018
"1700 W BEN WHITE SVRD EB, Austin, TX","1700 W Ben White Blvd, Austin, TX 78704, USA",30.2294777,-97.7838883
"1700 W ST JOHNS AVE, Austin, TX","1700 W St Johns Ave, Austin, TX 78757, USA",30.3438361,-97.72823989999999
"1700 WATERSTON AVE, Austin, TX","1700 Waterston Ave, Austin, TX 78703, USA",30.2819827,-97.7613721
"1700 WATERTSON AVE, Austin, TX","1700 Waterston Ave, Austin, TX 78703, USA",30.2819827,-97.7613721
"1700 WEBBERVILLE RD, Austin, TX","1700 Webberville Rd, Austin, TX 78721, USA",30.281422,-97.67864600000001
"1700 WETHERSFIELD RD, Austin, TX","1700 Wethersfield Rd, Austin, TX 78703, USA",30.2867832,-97.7617251
"1700 WHITAKER DR, Austin, TX","Whitaker Drive, Austin, TX 78754, USA",30.3589082,-97.6681181
"1700 WILLOW ST, Austin, TX","1700 Willow St, Austin, TX 78702, USA",30.2570084,-97.7267973
"1700 WINDOAK DR, Austin, TX","1700 Windoak Dr, Austin, TX 78741, USA",30.2351386,-97.7375751
"1700 WINSTED LN, Austin, TX","1700 Winsted Ln, Austin, TX 78703, USA",30.2886769,-97.762734
"1700 WOODLAWN BLVD, Austin, TX","1700 Woodlawn Blvd, Austin, TX 78703, USA",30.28516359999999,-97.75966079999999
"17000 E 2ND ST, Austin, TX","E 2nd St, Austin, TX, USA",30.25853889999999,-97.7257343
"17000 N MOPAC EXPY SB, Austin, TX","12407 N Mopac Expy #250, Austin, TX 78758, USA",30.4172045,-97.7040066
"1704 CROSSING PL, Austin, TX","1704 Crossing Pl, Austin, TX 78741, USA",30.2337461,-97.7160821
"1730 E OLTORF ST, Austin, TX","1730 E Oltorf St, Austin, TX 78741, USA",30.23373699999999,-97.737663
"180 E 32ND ST, Austin, TX","180 E 32nd St, Austin, TX 78705, USA",30.2962943,-97.73556800000001
"1800 ALTA VISTA AVE, Austin, TX","1800 Alta Vista Ave, Austin, TX 78704, USA",30.2431442,-97.74385579999999
"1800 ANITA DR, Austin, TX","1800 Anita Dr, Austin, TX 78704, USA",30.2538738,-97.770049
"1800 ANTONE ST, Austin, TX","1800 Antone St, Austin, TX 78723, USA",30.29157309999999,-97.70639159999999
"1800 ASHBY AVE, Austin, TX","1800 Ashby Ave, Austin, TX 78704, USA",30.2551293,-97.76873289999999
"1800 ASTOR PL, Austin, TX","1800 Astor Pl, Austin, TX 78721, USA",30.284742,-97.686842
"1800 BARTON HILLS DR, Austin, TX","1800 Barton Hills Dr, Austin, TX 78704, USA",30.2582818,-97.78051169999999
"1800 BLUEBONNET LN, Austin, TX","1800 Bluebonnet Ln, Austin, TX 78704, USA",30.253823,-97.77267719999999
"1800 BRIAR HILL DR, Austin, TX","1800 Briar Hill Dr, Austin, TX 78741, USA",30.2366242,-97.7299098
"1800 CANON YEOMANS TRL, Austin, TX","1800 Canon Yeomans Trail, Austin, TX 78748, USA",30.1593165,-97.8319298
"1800 CARLSON DR, Austin, TX","1800 Carlson Dr, Austin, TX 78741, USA",30.2273733,-97.7390131
"1800 CEDAR RIDGE DR, Austin, TX","1800 Cedar Ridge Dr, Austin, TX 78741, USA",30.2376023,-97.73227089999999
"1800 CHICON ST, Austin, TX","1800 Chicon St, Austin, TX 78702, USA",30.2787997,-97.72099159999999
"1800 CLUBVIEW AVE, Austin, TX","1800 Clubview Ave, Austin, TX 78741, USA",30.2277867,-97.7052568
"1800 CLUBVIEW RD, Austin, TX","1800 Clubview Ave, Austin, TX 78741, USA",30.2277867,-97.7052568
"1800 COMAL ST, Austin, TX","1800 Comal St, Austin, TX 78702, USA",30.2782614,-97.72494619999999
"1800 CONSTANTINO CIR, Austin, TX","1800 Constantino Cir, Austin, TX 78745, USA",30.1970876,-97.806283
"1800 CROOKED LN, Austin, TX","1800 Crooked Ln, Austin, TX 78741, USA",30.2362502,-97.7329685
"1800 DIRECTORS BLVD, Austin, TX","1800 Directors Blvd, Austin, TX 78744, USA",30.2132726,-97.75025439999999
"1800 DUKE AVE, Austin, TX","1800 Duke Ave, Austin, TX 78757, USA",30.3522507,-97.7244638
"1800 E 18TH ST, Austin, TX","1800 E 18th St, Austin, TX 78702, USA",30.2786098,-97.72195529999999
"1800 E 22ND ST, Austin, TX","1800 E 22nd St, Austin, TX 78722, USA",30.2826227,-97.72282279999999
"1800 E 40TH ST, Austin, TX","1800 E 40th St, Austin, TX 78722, USA",30.2925096,-97.7103376
"1800 E BEN WHITE BLVD SVRD WB, Austin, TX","E Ben White Blvd, Austin, TX, USA",30.2137755,-97.7203996
"1800 E M FRANKLIN AVE, Austin, TX","1800 E M. Franklin Ave, Austin, TX 78721, USA",30.2829082,-97.6960891
"1800 E PALM VALLEY BLVD, Austin, TX","1800 E Palm Valley Blvd, Round Rock, TX 78664, USA",30.5177609,-97.65766789999999
"1800 E SLAUGHTER LN, Austin, TX","1800 E Slaughter Ln, Austin, TX 78747, USA",30.153079,-97.76764709999999
"1800 E ST ELMO RD, Austin, TX","1800 E St Elmo Rd, Austin, TX 78744, USA",30.2117665,-97.7507218
"1800 EAST SIDE DR, Austin, TX","1800 East Side Dr, Austin, TX 78704, USA",30.2445325,-97.7453657
"1800 ED BLUESTEIN BLVD SB, Austin, TX","7112 Ed Bluestein Blvd #125, Austin, TX 78723, USA",30.312068,-97.664756
"1800 EVERGREEN AVE, Austin, TX","1800 Evergreen Ave, Austin, TX 78704, USA",30.249757,-97.76592
"1800 FERDINAND ST, Austin, TX","1800 Ferdinand St, Austin, TX 78702, USA",30.2792646,-97.7185964
"1800 FERGUSON LN, Austin, TX","1800 Ferguson Ln, Austin, TX 78754, USA",30.344516,-97.67256019999999
"1800 FRIARS TALE LN, Austin, TX","1800 Friars Tale Ln, Austin, TX 78748, USA",30.1581696,-97.8324736
"1800 GARDEN ST, Austin, TX","1800 Garden St, Austin, TX 78702, USA",30.2548634,-97.72671249999999
"1800 GRACY FARMS LN, Austin, TX","1800 Gracy Farms Ln, Austin, TX 78758, USA",30.397576,-97.699753
"1800 GROVETON CV, Austin, TX","1800 Groveton Cove, Austin, TX 78746, USA",30.2797677,-97.837609
"1800 HARVEY ST, Austin, TX","1800 Harvey St, Austin, TX 78702, USA",30.2811137,-97.7055754
"1800 HASKELL ST, Austin, TX","1800 Haskell St, Austin, TX 78702, USA",30.2530663,-97.72756100000001
"1800 HOLLY ST, Austin, TX","1800 Holly St, Austin, TX 78702, USA",30.254032,-97.7271368
"1800 KINGWOOD CV, Austin, TX","1800 Kingwood Cove, Austin, TX 78757, USA",30.3578071,-97.72208789999999
"1800 KRIZAN AVE, Austin, TX","1800 Krizan Ave, Austin, TX 78727, USA",30.4217345,-97.685632
"1800 LONG RIFLE DR, Austin, TX","1800 Long Rifle Dr, Austin, TX 78754, USA",30.37837159999999,-97.65493409999999
"1800 MATAGORDA ST, Austin, TX","1800 Matagorda St, Austin, TX 78741, USA",30.2390209,-97.7358926
"1800 MELISSA OAKS LN, Austin, TX","1800 Melissa Oaks Ln, Austin, TX 78744, USA",30.1584427,-97.7796844
"1800 MILES AVE, Austin, TX","1800 Miles Ave, Austin, TX 78745, USA",30.2046834,-97.8011109
"1800 MONKS TAIL CT, Austin, TX","1800 Monks Tale Ct, Austin, TX 78748, USA",30.1584273,-97.8316218
"1800 MONTANA SKY DR, Austin, TX","1800 Montana Sky Dr, Austin, TX 78727, USA",30.4279281,-97.6818793
"1800 N IH 35 FWY, Austin, TX","1800 I-35, Austin, TX 78728, USA",30.4475822,-97.671456
"1800 N IH 35 NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1800 N IH 35 SVRD NB, Austin, TX","1800 N Interstate Hwy 35, Round Rock, TX 78681, USA",30.5261463,-97.69074189999999
"1800 N MAYS ST, Austin, TX","1800 N Mays St, Round Rock, TX 78664, USA",30.52522299999999,-97.6870738
"1800 N MOPAC EXPY NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1800 NASH HERNANDEZ RD, Austin, TX","1800 Nash Hernandez Senior Rd, Austin, TX 78702, USA",30.2509032,-97.730803
"1800 NATIONAL PARK BLVD, Austin, TX","1800 National Park Blvd, Austin, TX 78747, USA",30.1547918,-97.7891258
"1800 NELMS DR, Austin, TX","1800 Nelms Dr, Austin, TX 78744, USA",30.1928045,-97.76420259999999
"1800 NICOLE CIR, Austin, TX","1800 Nicole Cir, Round Rock, TX 78664, USA",30.5258203,-97.6845295
"1800 PALO DURO RD, Austin, TX","1800 Palo Duro Rd, Austin, TX 78757, USA",30.3338371,-97.7353261
"1800 PARIS AVE, Austin, TX","1800 Paris Ave, Austin, TX 78727, USA",30.4163358,-97.6915157
"1800 PARKSIDE LN, Austin, TX","1800 Parkside Ln, Austin, TX 78745, USA",30.2093052,-97.7984539
"1800 PENNSYLVANIA AVE, Austin, TX","1800 Pennsylvania Ave, Austin, TX 78702, USA",30.271814,-97.720306
"1800 PETRIFIED FOREST DR, Austin, TX","1800 Petrified Forest Dr, Austin, TX 78747, USA",30.156711,-97.788777
"1800 REDLANDS ST, Austin, TX","1800 Redlands St, Austin, TX 78757, USA",30.3410832,-97.73239819999999
"1800 RHODES RD, Austin, TX","1800 Rhodes Rd, Austin, TX 78721, USA",30.2828673,-97.68090409999999
"1800 RIDGEMONT DR, Austin, TX","1800 Ridgemont Dr, Austin, TX 78723, USA",30.3097347,-97.6938801
"1800 ROCKMOOR AVE, Austin, TX","1800 Rockmoor Ave, Austin, TX 78703, USA",30.297661,-97.780267
"1800 ROMFORD DR, Austin, TX","1800 Romford Dr, Austin, TX 78704, USA",30.2367382,-97.77992789999999
"1800 RUNNING BROOK DR, Austin, TX","1800 Running Brook Dr, Austin, TX 78723, USA",30.3052257,-97.6953604
"1800 RUTHERFORD LN, Austin, TX","1800 Rutherford Ln, Austin, TX 78752, USA",30.3324078,-97.6799689
"1800 S 6TH ST, Austin, TX","1800 S 6th St, Austin, TX 78704, USA",30.2495685,-97.7626682
"1800 S IH 35 SVRD NB, Austin, TX","S IH 35 Frontage Rd, Austin, TX, USA",30.2018198,-97.76186299999999
"1800 S MOPAC EXPY NB, Austin, TX","Austin, TX 78701, USA",30.27042,-97.74444
"1800 S PLEASANT VALLEY DR, Austin, TX","1800 S Pleasant Valley Rd, Austin, TX 78741, USA",30.2365118,-97.7221847
"1800 SAN ANTONIO ST, Austin, TX","1800 San Antonio St, Austin, TX 78701, USA",30.2809274,-97.74306940000001
"1800 SAN GABRIEL ST, Austin, TX","1800 San Gabriel St, Austin, TX 78701, USA",30.2826126,-97.74899119999999
"1800 SARONG WAY, Austin, TX","1800 Sarong Way, Austin, TX 78748, USA",30.1833376,-97.8154023
"1800 SCOFIELD LN, Austin, TX","1800 Scofield Ln, Austin, TX 78727, USA",30.4171543,-97.6886486
"1800 SYLVAN DR, Austin, TX","1800 Sylvan Dr, Austin, TX 78741, USA",30.2384251,-97.73355839999999
"1800 TAPPAN LN, Austin, TX","1800 Tappan Ln, Austin, TX 78758, USA",30.3882128,-97.7046252
"1800 ULLRICH AVE, Austin, TX","1800 Ullrich Ave, Austin, TX 78756, USA",30.3325752,-97.736981
"1800 VILLAGE OAK CT, Austin, TX","1800 Village Oak Ct, Austin, TX 78704, USA",30.2430123,-97.7759662
"1800 W 29TH ST, Austin, TX","1800 W 29th St, Austin, TX 78703, USA",30.3026831,-97.7563766
"1800 W 34TH ST, Austin, TX","1800 W 34th St, Austin, TX 78703, USA",30.3074408,-97.7539147
"1800 W 36TH ST, Austin, TX","1800 W 36th St, Austin, TX 78731, USA",30.3093093,-97.75241849999999
"1800 W 37TH ST, Austin, TX","1800 W 37th St, Austin, TX 78731, USA",30.3099565,-97.75203640000001
"1800 W 38TH ST, Austin, TX","1800 W 38th St, Austin, TX 78731, USA",30.310973099999998,-97.751897
"1800 W 39TH ST, Austin, TX","1800 W 39th St, Austin, TX 78731, USA",30.311031,-97.7504157
"1800 W 46TH ST, Austin, TX","1800 W 46th St, Austin, TX 78756, USA",30.31869409999999,-97.74444369999999
"1800 W 6TH ST, Austin, TX","1800 W 6th St, Austin, TX 78703, USA",30.2770622,-97.7663098
"1800 W KOENIG LN, Austin, TX","1800 W Koenig Ln, Austin, TX 78756, USA",30.3332064,-97.73577159999999
"1800 W STASSNEY LN, Austin, TX","1800 W Stassney Ln, Austin, TX 78745, USA",30.2142276,-97.79507609999999
"1800 W WILLIAM CANNON DR, Austin, TX","1800 W William Cannon Dr, Austin, TX 78745, USA",30.2019391,-97.8032491
"1800 WELLS BRANCH PKWY, Austin, TX","1800 Wells Branch Pkwy, Austin, TX 78728, USA",30.4354125,-97.6761751
"1800 WHITNEY WAY, Austin, TX","1800 Whitney Way, Austin, TX 78741, USA",30.2306502,-97.7111428
"1800 WICKERSHAM LN, Austin, TX","1800 Wickersham Ln, Austin, TX 78741, USA",30.2370678,-97.7175606
"1800 ZONE LAKE AUSTIN, Austin, TX","1800 Lake Austin Blvd, Austin, TX 78703, USA",30.27727369999999,-97.7704847
"1801 GASTON PLACE DR, Austin, TX","1801 Gaston Pl Dr, Austin, TX 78723, USA",30.313283,-97.6908492
"1801 WILLOW CREEK DR, Austin, TX","1801 Willow Creek Dr, Austin, TX 78741, USA",30.2354078,-97.7273754
"1818 E RIVERSIDE DR, Austin, TX","1818 E Riverside Dr, Austin, TX 78741, USA",30.2428907,-97.7287593
"1822 W BRAKER LN, Austin, TX","1822 W Braker Ln, Austin, TX 78758, USA",30.3920447,-97.70577689999999
"18500 STAR GAZER WAY, Austin, TX","18500 Star Gazer Way, Pflugerville, TX 78660, USA",30.47953309999999,-97.6291725
"19-4700 S LAMAR BLVD SVRD SB, Austin, TX","4700 S Lamar Blvd, Austin, TX 78745, USA",30.2334046,-97.8085808
"1900 AIRPORT COMMERCE DR, Austin, TX","1900 Airport Commerce Dr, Austin, TX 78741, USA",30.2214384,-97.69144039999999
"1900 ALAMO ST, Austin, TX","1900 Alamo St, Austin, TX 78722, USA",30.280117,-97.7192656
"1900 ANITA DR, Austin, TX","1900 Anita Dr, Austin, TX 78704, USA",30.25452869999999,-97.7709373
"1900 BARGE ST, Austin, TX","1900 Barge St, Austin, TX 78745, USA",30.2049711,-97.80427279999999
"1900 BARTON HILLS DR, Austin, TX","1900 Barton Hills Dr, Austin, TX 78704, USA",30.257339,-97.7816794
"1900 BARTON PKWY, Austin, TX","1900 Barton Pkwy, Austin, TX 78704, USA",30.2566855,-97.7806179
"1900 BIRD CALL PASS, Austin, TX","1900 Bird Call Pass, Austin, TX 78754, USA",30.3725415,-97.6527553
"1900 BLUE CREST DR, Austin, TX","1900 Blue Crest Dr, Austin, TX 78704, USA",30.2504106,-97.7739093
"1900 BRANDT RD, Austin, TX","1900 Brandt Rd, Austin, TX 78744, USA",30.1572379,-97.78820669999999
"1900 BREMEN ST, Austin, TX","1900 Bremen St, Austin, TX 78703, USA",30.2920893,-97.7651211
"1900 CLEESE DR, Austin, TX","Cleese Dr, Austin, TX 78741, USA",30.2259067,-97.7394362
"1900 CLIFF ST, Austin, TX","1900 Cliff St, Austin, TX 78705, USA",30.2849203,-97.7518515
"1900 COLLEGE ROW, Austin, TX","1900 College Row, Austin, TX 78702, USA",30.26562359999999,-97.7207165
"1900 COLLIER ST, Austin, TX","1900 Collier St, Austin, TX 78704, USA",30.2553702,-97.77034289999999
"1900 COUNTRY CLUB RD, Austin, TX","8600 Balcones Club Dr, Austin, TX 78750, USA",30.4375695,-97.781437
"1900 CRESTHAVEN DR, Austin, TX","1900 Cresthaven Dr, Austin, TX 78704, USA",30.2582804,-97.78204029999999
"1900 DRY SEASON TRL, Austin, TX","1900 Dry Season Trail, Austin, TX 78754, USA",30.3739985,-97.6523315
"1900 DUMAINE CIR, Austin, TX","1900 Dumaine Cir, Austin, TX 78727, USA",30.4197286,-97.6896817
"1900 E 10TH ST, Austin, TX","1900 E 10th St, Austin, TX 78702, USA",30.2649826,-97.7209934
"1900 E 21ST ST, Austin, TX","1998 E 21st St, Austin, TX 78722, USA",30.2819356,-97.72067249999999
"1900 E 38TH HALF ST, Austin, TX","1400 E 38th 1/2 St, Austin, TX 78722, USA",30.2935334,-97.7160134
